Year;Code;1.a.2 health-expenditure-government-expenditure;2.3.1 agriculture-value-added-per-worker-wdi;3.8.1 healthcare-access-and-quality-index;4.3.1 gross-enrollment-ratio-in-tertiary-education;5.5.1 seats-held-by-women-in-national-parliament;6.4.1 water-productivity;7.2.1 renewables-share-final-energy;7.3.1 energy-intensity-of-economie;8.1.1 gdp-per-capita-worldbank;9.2.2 industry-share-of-total-emplyoment;9.4.1 cco2-intensity;9.5.2 researchers-in-rd-per-million-people;11.6.2 PM25-air-pollution;12.2.2 domestic-material-consumption-per-capita;12.5.1 municipal-waste-recycled;13.2.1 co-emissions-per-capita;15.1.1 forest-area-as-share-of-land-area;16.1.1 intentional-homicides-per-100000-people
2014;GHA;6.81968861;1863.19945702983;;15.5665702819824;10.9090909090909;;45.049492078705;0.9912612912125432;4670.24489811829;14.46;0.159315417;;25.8895232969885;6.74129;;0.541966316;34.68813395446955;1.9945284538
2015;GHA;;1963.10238528617;49.7;;10.9090909090909;;41.4127943140724;1.040345366129366;4662.30319092518;14.38;0.167465599;;34.6819007108997;6.78392;;0.578646091;34.633207348158564;1.8851526918
2016;GHA;;2035.80893096335;;;10.9090909090909;;;;4712.51435451414;14.202;0.16546988;;36.2526562184468;6.86321;;0.580962994;34.725736134306054;1.9275367657
2017;GHA;;2180.39979225344;;;12.7272727272727;34.9053814616762;;;4983.68885597284;14.245;;;34.713514102152;6.94083;;0.474467326;34.81826492045355;2.0912410173
2018;GHA;;;;;12.7272727272727;;;;5177.88398862782;;;;;;;0.486444653;34.910793706601034;
2019;GHA;;;;;13.0909090909091;;;;5396.86608780051;;;;;;;0.491811164;35.00332249274853;
2020;GHA;;;;;13.0909090909091;;;;5304.98352460298;;;;;;;;35.09585127889602;
2000;GRC;9.82691575;13433.2796563364;82.2;51.5186004638672;8.66666666666667;;7.52078500985735;1.152260460339045;29186.324547399;22.602;0.415318653;;19.9186079613852;20.46265;359000.0;9.29426331;27.93040806826998;
2001;GRC;11.1904898;14690.736770393;;59.1915512084961;8.66666666666667;;6.81372963387087;1.1440255887647972;30234.5959617275;23.063;0.402235496;1307.94348144531;;20.7118;370000.0;9.465214658;28.164366951124904;1.185510156
2002;GRC;11.03927331;14717.2293830674;;66.8139114379883;8.66666666666667;29.2202946402044;7.01557753172132;1.1132990697991267;31305.6936704984;22.809;0.376419201;;;21.88718;375000.0;9.391965391;28.398326609775022;0.84061358353
2003;GRC;11.04672785;14647.4003925952;;72.2961730957031;8.66666666666667;;7.28268528662916;1.0827345890341311;33040.7682982488;22.545;0.392409187;1417.21166992188;;20.98886;382000.0;9.723661111;28.632285492629943;1.0874526769
2004;GRC;10.30931188;17945.9792975014;;78.483642578125;14.0;;7.53998133128696;1.0505706594463469;34627.1806747136;22.455;0.379054495;;;22.80229;481010.0;9.750489453;28.86624515128007;0.9879845942
2005;GRC;12.35101016;18855.62126452;84.4;87.0911026000977;13.0;;7.72374229004466;1.0634438255206935;34732.6440722251;22.391;0.404010521;1769.95324707031;19.3081036902027;22.44836;543240.0;10.14975207;29.100204034134983;1.1759675005
2006;GRC;12.83522565;16543.6502486957;;90.7752990722656;13.0;;8.21168013914292;1.0057552320971614;36585.8395603871;22.023;0.371196165;1793.70336914063;;22.21123;551000.0;10.05564935;29.334162916989914;0.98343968041
2007;GRC;12.06266891;14808.4057077389;;87.3513565063477;14.6666666666667;34.2275190846714;7.91862893299639;0.97355413646325;37687.4333370451;22.452;0.3684641;1887.82946777344;;21.90265;904620.0;10.3050661;29.568122575640025;1.1690257456
2008;GRC;11.51304611;15087.7529090779;;;14.6666666666667;;8.10995865037923;0.9832702780115264;37461.5387708945;22.378;0.345109447;;;21.21942;796980.0;10.06569221;29.80208145849496;1.3043109651
2009;GRC;12.54351914;15228.4768284736;;;17.3333333333333;;8.92002878304834;0.9942063794906508;35756.2455188034;21.2;0.326108603;;;18.3187;936000.0;9.522287891;30.036041117145075;1.3869539462
2010;GRC;11.84871013;15498.8815881021;85.2;102.73087310791;17.3333333333333;;11.0929826096158;0.9865948115286762;33753.6177475922;19.62;0.324538347;;19.061088137852;15.16828;872000.0;8.942092579;30.27;1.6165119346
2011;GRC;12.32195036;16382.0631675464;;107.828552246094;18.6666666666667;;11.0883158079466;1.0516720200006486;30372.7605650238;17.864;0.351485416;2212.33276367188;20.0015412410565;14.80481;832000.0;8.73114572;30.27;1.6991295839
2012;GRC;11.37497184;18890.6998811344;;110.263122558594;21.0;24.9440711532491;13.8593777473623;1.1262535490509908;28374.676952114;16.683;0.348969847;2232.2890625;18.4207688970153;14.4097;869000.0;8.480669697;30.27;1.5397288537
2013;GRC;9.98286342;17577.0579879765;;110.16268157959;21.0;;16.2938175121062;1.0227797875159783;27797.5447288899;15.702;0.302722422;2643.85400390625;17.7794162811948;12.53032;;7.609631692;30.27;1.4245145548
2014;GRC;9.98286342;19207.7602670043;;;21.0;;16.0857927242722;1.0295010739215809;28178.6902062824;14.984;0.297953773;2715.9072265625;17.3650418530673;12.08301;;7.350695823;30.27;0.99986357002
2015;GRC;;19285.7843604247;87.0;;19.6666666666667;;17.170047546133;1.034201480108364;28248.1259561464;14.876;0.283931458;;17.7405571123821;11.35188;;7.031698405;30.27;0.87244178726
2016;GRC;;18025.9446265021;;;19.6666666666667;;;;28226.9072784414;14.914;0.270334701;;16.3289203019261;10.69079;;6.723350071;30.26999534522886;0.79131937716
2017;GRC;;18240.7588925266;;;18.3333333333333;21.6729864070579;;;28645.0436174422;14.992;;;16.2182663806558;10.02498;;7.082301637;30.26999069045772;0.81366587795
2018;GRC;;;;;18.6666666666667;;;;29150.6944922443;;;;;;;6.823595229;30.26998603568658;0.94086394499
2019;GRC;;;;;20.6666666666667;;;;29723.2219580446;;;;;;;6.414969063;30.26998138091544;
2020;GRC;;;;;21.6666666666667;;;;27287.0834009302;;;;;;;;30.2699767261443;
2000;GRD;13.22404372;;54.0;;26.6666666666667;;10.4737611076364;0.8198826248046307;11613.4153892276;;;;27.4829002570838;4.27279;;1.849786408;52.05882352941176;14.586189796
2001;GRD;15.06413302;;;;26.6666666666667;;10.3972488844102;0.8571437716370632;11333.7361432869;;;;;4.81399;;1.885359223;52.05882352941176;5.8115883071
2002;GRD;9.70188679;;;;26.6666666666667;;10.4380307556218;0.8647895938271355;11678.7440082908;;;;;4.8725;;1.972923077;52.05882352941176;13.508819329
2003;GRD;10.35057771;;;;26.6666666666667;;10.4121338991187;0.8377923030307118;12738.9057095146;;;;;9.51849;;2.078615385;52.05882352941176;8.6535965309
2004;GRD;10.73338256;;;;26.6666666666667;;10.5407374875094;0.8185392182372148;12614.8241638688;;;;;5.00576;;1.972923077;52.05882352941176;5.7501006268
2005;GRD;10.76680255;;55.1;;26.6666666666667;80.6869556877354;10.5432172982297;0.7614288517499913;14246.9927237107;;;;27.7771550291128;6.30881;;2.058819048;52.05882352941176;10.51042443
2006;GRD;9.79066472;;;;26.6666666666667;;10.3419928522415;0.8209122818044085;13641.282973397;;;;;7.02087;;2.1984;52.05882352941176;11.435323715
2007;GRD;10.30361233;;;;26.6666666666667;;9.87767620157779;0.8192793202754014;14442.8802800479;;;;;6.71406;;2.268190476;52.05882352941176;10.457963739
2008;GRD;9.49705348;;;;13.3333333333333;;10.6617266694505;0.842716549789845;14541.8514410654;;;;;6.46523;;2.407771429;52.05882352941176;15.17206065
2009;GRD;10.97544202;;;52.7773399353027;13.3333333333333;;10.4431309048225;0.9054921877457848;13537.7949164169;;;;;5.96664;;2.385056604;52.05882352941176;6.6170701504
2010;GRD;10.97839396;;57.0;;13.3333333333333;;10.4963458553586;0.9442718452630692;13412.7933652353;;;;27.4729078141605;0.93324;;2.454188679;52.05882352941176;9.4138025173
2011;GRD;10.56277802;;;;13.3333333333333;;11.2374842686142;0.9021087491946804;13444.648144173;;;;28.1395152098183;0.91549;;2.362766355;52.05882352941176;3.7458093758
2012;GRD;11.42228229;;;;13.3333333333333;;11.3438087960337;0.9697237566835932;13206.9742382866;;;;26.4689184290542;0.92623;;2.533981308;52.05882352941176;13.029073447
2013;GRD;9.80811604;;;;33.3333333333333;;10.885765129394;1.0676122277553852;13427.5519644025;;;;25.8473081378986;0.8371;;2.815851852;52.05882352941176;5.5467218874
2014;GRD;9.21308531;;;;33.3333333333333;59.838179048329;11.0768146223922;0.8208242207525763;14317.3257305619;;;;24.287031132336;0.80968;;2.15133945;52.05882352941176;7.3461891644
2015;GRD;;;58.3;;33.3333333333333;;10.9195721498431;0.8254531155795698;15142.06257045;;;;24.1627829320111;0.80867;;2.364945455;52.05882352941176;5.4743027107
2016;GRD;;;;;33.3333333333333;;;;15613.6901268414;;;;22.8886912438669;0.79901;;2.431563636;52.05882352941176;9.9761479372
2017;GRD;;;;;33.3333333333333;;;;16217.4998498411;;;;22.722687475907;0.78934;;2.508684685;52.05882352941176;10.823096488
2018;GRD;;;;;46.6666666666667;;;;16801.9552384337;;;;;;;2.509882883;52.05882352941176;
2019;GRD;;;;;46.6666666666667;;;;17050.2930413479;;;;;;;2.570991071;52.05882352941176;
2020;GRD;;;;;46.6666666666667;;;;15065.8719536331;;;;;;;;52.05882352941176;
2000;GTM;14.41523293;2191.24336207114;48.7;;8.84955752212389;;62.7429400098926;1.1577219984611746;6499.88328602091;22.221;0.18456144;;31.0617274697009;4.61264;;0.838193116;39.279581933557296;24.925446821
2001;GTM;14.34955846;2131.23518848733;;;8.84955752212389;;61.3947628899465;1.1550440050557815;6493.60646967771;21.001;0.182564513;;;4.73661;;0.858131237;38.82549458753266;27.086087889
2002;GTM;14.70055695;2210.86048558019;;8.79648017883301;8.84955752212389;11.9407726058329;60.5350621956088;1.121046872756817;6589.73707436894;20.611;0.183631742;;;4.79518;;0.878173315;38.37140724150802;29.740711127
2003;GTM;14.22313457;2367.37554061805;;;8.22784810126582;;59.0106107013881;1.1366025148354653;6612.66987730145;23.365;0.171908852;;;4.9165;;0.83583264;37.91731989548339;33.894701155
2004;GTM;15.39751279;2331.80520054737;;;8.22784810126582;;57.552930294944;1.1348021387868488;6676.70453318824;20.106;0.176316526;;;4.85851;;0.873614988;37.46323254945875;35.219395658
2005;GTM;14.93828001;2367.49397111178;51.3;;8.22784810126582;;57.3263459633273;1.1048904342093098;6753.68253599957;21.182;0.182524306;29.4307193756104;31.4646524989341;4.69832;;0.924558033;37.00914520343412;40.760450421
2006;GTM;15.06445348;2435.8120663846;;;8.22784810126582;;57.9034442414544;1.0648783182275563;6972.38159210706;21.18;0.17301661;24.0918502807617;;4.94578;;0.908808539;36.55505785740948;43.927672881
2007;GTM;15.03424651;2510.59805141561;;16.9312000274658;12.0253164556962;11.4599012775996;57.0325613758127;1.0763126591134968;7269.2062604465;20.827;0.160999998;33.8463897705078;;5.50345;;0.886464234;36.10097051138485;42.19607621
2008;GTM;16.0885179;2439.17279747775;;;12.0253164556962;;60.7847790048445;0.9987361675508976;7365.2804361703;20.374;0.138446293;38.2797203063965;;5.11026;;0.777746252;35.64688316536021;44.922257079
2009;GTM;16.9009719;2390.55407906861;;;12.0253164556962;;58.3026825912569;1.140389633338377;7262.50010896451;19.87;0.140540166;38.4240989685059;;4.63951;;0.799246717;35.19279581933558;45.388977883
2010;GTM;15.68842497;2304.06699882352;53.2;;12.0253164556962;;66.5852359697893;1.2069807900053209;7335.98897429945;19.534;0.129520148;24.639799118042;29.9825902496593;4.60745;;0.758555776;34.738708473310936;40.737039675
2011;GTM;14.36330149;2355.50112972674;;;13.2911392405063;;66.4172263822328;1.2389537229787633;7503.67465594417;19.882;0.122241257;24.5858898162842;31.727331220151;4.72896;;0.751782929;34.48338932437476;38.00307075
2012;GTM;14.68703536;2558.80126049407;;;13.2911392405063;13.1255225729702;66.2193653049695;1.2222452873524785;7590.75546737921;19.498;0.123402147;26.7425594329834;29.886258891543;4.63282;;0.756900203;34.2280701754386;33.757293507
2013;GTM;16.85986748;2955.81605270148;;18.3258399963379;13.2911392405063;;64.9779649816952;1.282204462931133;7734.11770732066;17.08;0.13086391;;30.0568240166434;4.70924;;0.806762118;33.97275102650242;33.682099839
2014;GTM;17.82988741;2858.68353519728;;;13.2911392405063;;59.9010023125906;1.3506964022206882;7939.37437823934;19.028;0.134342337;;26.5278554240981;4.90773;;0.852136909;33.717431877566256;31.388088277
2015;GTM;;2841.36146488199;55.7;;13.9240506329114;;63.6509917919234;1.2454054027733363;8125.65553391647;18.532;0.146916819;;25.0727261043936;4.98552;;0.949191853;33.46211272863009;29.398689734
2016;GTM;;3066.78449698396;;;13.9240506329114;;;;8206.04798668298;18.53;0.151628343;;23.7978287704417;5.00475;;0.987508955;33.3538633818589;27.256699434
2017;GTM;;3059.43793950719;;;12.6582278481013;15.6612160328283;;;8322.21680991504;18.545;;;24.0706489340746;5.023;;1.017695359;33.24561403508772;26.071566509
2018;GTM;;;;;12.6582278481013;;;;8462.17210684372;;;;;;;1.125425267;33.13736468831653;22.501348718
2019;GTM;;;;;19.375;;;;8653.30819508205;;;;;;;1.166795916;33.02911534154535;
2020;GTM;;;;;19.375;;;;8393.28464317623;;;;;;;;32.920865994774175;
2000;GIN;6.42162374;383.069218264215;34.0;;8.7719298245614;;85.6193608946972;3.568490429378949;1704.9563781541;5.487;0.168642666;;24.0348745720142;4.96678;;0.180954739;28.19876281946932;
2001;GIN;6.29502604;399.113987452354;;;8.7719298245614;;84.9325957605141;3.4853290991738266;1730.30211727688;5.359;0.173797422;;;4.72569;;0.185441844;28.052254598730265;
2002;GIN;6.61430793;411.011257833285;;;;9.80873926684631;84.3764626368138;3.350906914385137;1783.84999631576;5.317;0.175424315;;;4.81583;;0.189046355;27.905746377991207;
2003;GIN;6.4389737;420.022441770639;;;19.2982456140351;;83.4649832821136;3.331451160650463;1771.66008874508;5.729;0.185624808;;;5.60523;;0.194230093;27.75923815725216;
2004;GIN;4.90110641;422.993814638448;;2.14066004753113;19.2982456140351;;83.1863088960568;3.3023087818585792;1778.05158492916;5.608;0.192391343;;;5.39728;;0.197443872;27.6127299365131;
2005;GIN;3.28508214;421.245431338858;37.0;2.88111996650696;19.2982456140351;;81.5637445669376;3.232953503484956;1794.38316206248;5.588;0.197748572;;22.4451258169579;5.8024;;0.200293304;27.46622171577405;
2006;GIN;3.49798008;420.783019209058;;5.03036022186279;19.2982456140351;;81.0622721042592;3.183203654615998;1777.13474291357;5.549;0.203718356;;;5.62506;;0.203140002;27.319713495035;
2007;GIN;2.82764532;419.981692258005;;7.81633996963501;19.2982456140351;11.0636023489418;80.3647121623179;3.170972901696792;1856.26108954869;5.714;0.188468352;;;5.65105;;0.20672074;27.17320527429595;
2008;GIN;4.49540452;428.639072505209;;8.90979957580566;;;80.1486244536177;3.037298066205926;1889.18795016232;5.741;0.175079809;;;6.08642;;0.205039532;27.02669705355689;
2009;GIN;5.68731922;393.21598849086;;9.02359962463379;;;79.2504942754554;3.092470468508257;1825.67339769648;5.791;0.201371771;;;5.24326;;0.211808912;26.880188832817844;
2010;GIN;6.77798484;461.616985377392;37.6;10.2600498199463;;;75.7090704106443;3.165888859237673;1870.80005065288;5.766;0.197393779;;21.9710278607043;5.50238;;0.243739403;26.733680612078786;
2011;GIN;9.20472719;483.682231101456;;10.4034404754639;;;74.7486846636739;3.0815575298737743;1932.50581465451;6.999;0.181666269;;22.4453593401815;5.35396;;0.248955086;26.58717239133973;
2012;GIN;8.03499368;502.26083515413;;9.89186000823975;;13.355829150366;76.3678482187563;2.94610021788465;2002.32168675994;7.118;0.158475232;;22.98996508616;5.39957;;0.227366128;26.440664170600687;
2013;GIN;9.49268407;521.472953904082;;10.378870010376;;;78.532906644964;2.8019293162805767;2035.31862675328;7.069;0.128988343;;21.2585614517221;4.26707;;0.193744974;26.29415594986163;
2014;GIN;8.99599526;532.988334625806;;10.8493299484253;21.9298245614035;;78.517875308011;2.8258048620785816;2061.69491695153;6.99;0.114656395;;21.1966727514916;3.8018;;0.194191014;26.147647729122586;
2015;GIN;;550.221645446849;38.6;;21.9298245614035;;76.2683913195384;2.948901945854531;2087.93502637033;7.014;0.129565907;;26.9428852443751;3.79179;;0.214417075;26.001139508383524;
2016;GIN;;561.454964853235;;;21.9298245614035;;;;2253.4776825851;7.348;0.136052701;;24.7777141675489;3.77952;;0.233799284;25.838352596451248;
2017;GIN;;551.379381820429;;;21.9298245614035;18.2702074873315;;;2417.80379491551;7.421;;;26.062490198745;3.76283;;0.238639708;25.675565684518965;
2018;GIN;;;;;21.9298245614035;;;;2499.70726640711;;;;;;;0.244249557;25.512778772586685;
2019;GIN;;;;;22.8070175438596;;;;2567.0339869651;;;;;;;0.246919114;25.3499918606544;
2020;GIN;;;;;16.6666666666667;;;;2670.82335507161;;;;;;;;25.18720494872213;
2000;GNB;2.25332722;766.943662804033;33.6;;7.84313725490196;;91.2377248494202;3.80242504641266;1722.75748109366;5.121;0.084443277;;30.456884559574;2.90247;;0.12203164;76.41820768136557;
2001;GNB;2.20292536;765.475219168654;;;7.84313725490196;;91.2071581686362;3.781857932215092;1723.45304915319;5.251;0.084827455;;;2.84863;;0.122431948;76.11788762446658;
2002;GNB;7.67473981;741.418926417462;;;7.84313725490196;3.82262355143253;91.0368214497741;3.88472068126417;1669.27025591944;5.359;0.089077825;;;2.81622;;0.122717703;75.81756756756755;
2003;GNB;6.90590182;755.644128747475;;;;;89.0477900528532;4.008227517456977;1641.02891383706;5.457;0.110602816;;;2.8258;;0.151357755;75.51724751066857;
2004;GNB;3.4374051;724.182916877491;;;14.0;;88.5528656025534;3.975432644527821;1647.57806324477;5.337;0.109903178;;;2.76922;;0.153480579;75.21692745376956;
2005;GNB;5.02029739;795.533952909462;33.3;2.16777992248535;14.0;;88.5267811346138;3.872171341016484;1677.70868916866;5.252;0.114029874;;26.8405702212071;2.99164;;0.158001487;74.91660739687056;
2006;GNB;5.14377009;773.296793777361;;2.50136995315552;14.0;;88.2871479663404;3.848660315973957;1675.77017912103;5.3;0.11649309;;;2.79065;;0.156876633;74.61628733997155;
2007;GNB;6.45398911;768.866653124635;;;14.0;4.3516765074202;87.9049051977438;3.808991030325109;1688.81368651749;5.231;0.122428717;;;3.30456;;0.163478754;74.31596728307254;
2008;GNB;4.84681755;768.443369670415;;;10.0;;88.4203449089405;3.7253702707706657;1700.28551531301;5.236;0.118543567;;;4.0659;;0.156992398;74.01564722617356;
2009;GNB;8.66292336;776.70784753622;;;10.0;;87.894751858964;3.673647419231001;1713.76353840849;5.279;0.121999768;;;4.29801;;0.158016173;73.71532716927453;
2010;GNB;9.07834844;759.16351092733;35.1;;10.0;;87.8071288610203;3.574368223535542;1747.23748547332;5.311;0.114938755;;26.8363595729313;3.97897;;0.156375575;73.41500711237553;
2011;GNB;5.83547674;810.486081687753;;;10.0;;87.7151251518762;3.319417150847208;1839.692741951;5.385;0.108788555;;27.3894399495695;3.8875;;0.15706206;73.11472261735419;
2012;GNB;10.39683595;785.662303919099;;;14.0;5.15918115007761;87.6063562539845;3.4319680588471675;1760.88399471437;5.435;0.120964186;;27.0902178006452;4.04847;;0.157517757;72.81443812233287;
2013;GNB;13.32170805;795.601014582922;;;14.0;;87.4224238829869;3.4579348724317405;1770.47614739359;5.578;0.120540984;;26.5242072767871;3.99666;;0.155631068;72.51415362731152;4.9142762151
2014;GNB;7.78711165;726.193881846242;;;13.7254901960784;;87.0600171337502;3.4388669138894694;1740.89673703744;5.588;0.12541207;;26.9409597752744;3.82469;;0.160245863;72.21386913229018;3.8406247101
2015;GNB;;723.576052786723;36.3;;13.7254901960784;;86.8517939369185;3.3386893799027284;1800.06338150248;5.695;0.122875005;;31.7912720187334;3.83049;;0.160313184;71.91358463726884;2.7630558707
2016;GNB;;741.939150181729;;;13.7254901960784;;;;1864.26303518079;5.756;0.123072478;;29.5858677265365;3.8487;;0.164489338;71.61344238975818;3.5905957808
2017;GNB;;720.308896622232;;;13.7254901960784;6.42503322560747;;;1925.23773659951;5.813;;;29.774702280636;3.86517;;0.160350109;71.3133001422475;1.1487047533
2018;GNB;;;;;13.7254901960784;;;;1901.93173857674;;;;;;;0.164680896;71.01315789473685;
2019;GNB;;;;;13.7254901960784;;;;1939.2895096348;;;;;;;0.167078084;70.71301564722617;
2020;GNB;;;;;13.7254901960784;;;;1847.46582390878;;;;;;;;70.41287339971551;
2000;GUY;10.76508617;7115.65640002854;42.5;;18.4615384615385;;39.5035214429417;2.582128750026845;7776.30855726493;21.887;;;27.3909538414192;21.10959;;2.339662651;94.30642621285244;10.1778717
2001;GUY;10.67956509;7707.62365473533;;;18.4615384615385;;40.3180824910774;2.537584264502079;7969.70874586926;22.081;;;;20.47121;;2.341025503;94.28386588773176;10.735286619
